season,pitcher,bf_22g,k_22g,bb_22g,hr_22g,runs_allowed_22g,outs_22g,ip_22g,k_rate_22g,bb_rate_22g,hr_rate_22g,ra9_22g,pitch_count_22g,swings_22g,whiffs_22g,in_zone_22g,swing_rate_22g,whiff_per_swing_22g,zone_rate_22g,bbe_22g,ev_p90_allowed_22g,hardhit_allowed_22g,hardhit_allowed_rate_22g,pitches_per_bf_22g,league_pitcher_k_rate,league_pitcher_bb_rate,league_pitcher_ra9,preseason_prior_k_rate,preseason_prior_bb_rate,bf_cutoff,ip_cutoff,k_rate_cutoff,starts_cutoff,player,known_2025_closer,named_r1_case,pred_k_rate_mean,pred_k_rate_bootstrap_sd,k_rate_q10,k_rate_q50,k_rate_q90,pred_k_delta_vs_prior,april_minus_pred_k_rate,known_closer_or_named_miller,fake_dominant_candidate,sleeper_reliever_candidate
2026,688642,75,16,7,2,10,48.0,16.0,0.21333333333333335,0.09333333333333334,0.02666666666666667,5.625,302,152,41,135,0.5033112582781457,0.26973684210526316,0.4470198675496689,104,103.88,21,0.20192307692307693,4.026666666666666,0.22177921482096433,0.08387040394992681,4.503987453440502,0.1386861313868613,0.11678832116788321,75,16.0,0.21333333333333335,0,Zach Agnos,False,False,0.2026865730803392,0.015907580482796852,0.12987012987012986,0.21768707482993196,0.2878787878787879,0.06400044169347788,0.010646760252994159,False,False,True
2026,678022,41,12,3,0,4,28.0,9.333333333333334,0.2926829268292683,0.07317073170731707,0.0,3.8571428571428568,154,85,29,84,0.551948051948052,0.3411764705882353,0.5454545454545454,50,100.41000000000001,11,0.22,3.7560975609756095,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22981366459627325,0.11180124223602486,41,9.333333333333334,0.2926829268292683,0,Jack Perkins,False,False,0.2925892391962666,0.013013568109977355,0.208955223880597,0.2774566473988439,0.3533834586466165,0.06277557459999336,9.368763300166005e-05,False,False,True
2026,696147,55,15,8,0,3,39.0,13.0,0.2727272727272727,0.14545454545454545,0.0,2.076923076923077,212,87,33,95,0.41037735849056606,0.3793103448275862,0.4481132075471698,45,99.14,11,0.24444444444444444,3.8545454545454545,0.22177921482096433,0.08387040394992681,4.503987453440502,0.18719105953148507,0.12259371833839919,55,13.0,0.2727272727272727,0,Sam Bachman,False,False,0.24823685135348747,0.01990606670693372,0.1875,0.2396694214876033,0.3273542600896861,0.0610457918220024,0.024490421373785237,False,False,True
2026,670329,41,13,4,1,1,36.0,12.0,0.3170731707317073,0.0975609756097561,0.024390243902439025,0.75,157,71,25,85,0.45222929936305734,0.352112676056338,0.5414012738853503,42,96.42999999999999,5,0.11904761904761904,3.8292682926829267,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22274387063119455,0.08356807511737091,41,12.0,0.3170731707317073,0,Rico Garcia,False,False,0.28312477263289226,0.013382598480349978,0.20614035087719298,0.2785714285714286,0.35570469798657717,0.06038090200169771,0.03394839809881506,False,False,True
2026,679358,43,10,4,0,4,32.0,10.666666666666666,0.23255813953488372,0.09302325581395349,0.0,3.375,174,76,19,85,0.4367816091954023,0.25,0.4885057471264368,55,98.26,11,0.2,4.046511627906977,0.22177921482096433,0.08387040394992681,4.503987453440502,0.16524798547270458,0.1401089547156963,43,10.666666666666666,0.23255813953488372,0,Eric Orze,False,False,0.22449972507835309,0.011740650627275395,0.14814814814814814,0.22277227722772278,0.2857142857142857,0.0592517396056485,0.008058414456530633,False,False,True
2026,642528,49,10,2,1,6,35.0,11.666666666666666,0.20408163265306123,0.04081632653061224,0.02040816326530612,4.628571428571429,193,90,23,91,0.46632124352331605,0.25555555555555554,0.47150259067357514,64,100.64,19,0.296875,3.938775510204082,0.22177921482096433,0.08387040394992681,4.503987453440502,0.1488996242619431,0.05115405260332797,49,11.666666666666666,0.20408163265306123,0,Jonathan Loáisiga,False,False,0.20762053283157583,0.014928368782292662,0.125,0.21604938271604937,0.2878787878787879,0.058720908569632746,-0.0035389001785146035,False,False,True
2026,685299,36,10,4,3,7,25.0,8.333333333333334,0.2777777777777778,0.1111111111111111,0.08333333333333333,7.56,148,70,14,72,0.47297297297297297,0.2,0.4864864864864865,48,98.21000000000001,10,0.20833333333333334,4.111111111111111,0.22177921482096433,0.08387040394992681,4.503987453440502,0.174431256181998,0.044691724365314864,36,8.333333333333334,0.2777777777777778,0,Tanner Gordon,False,False,0.23305015605257937,0.01559195377208443,0.17054838709677445,0.23333333333333334,0.3263888888888889,0.05861889987058136,0.044727621725198424,False,False,True
2026,656271,47,14,4,0,3,36.0,12.0,0.2978723404255319,0.0851063829787234,0.0,2.25,200,93,27,99,0.465,0.2903225806451613,0.495,58,101.71000000000001,15,0.25862068965517243,4.25531914893617,0.22177921482096433,0.08387040394992681,4.503987453440502,0.2247239169099634,0.07270180207389511,47,12.0,0.2978723404255319,0,Brock Burke,False,False,0.28168723110958577,0.015108433908771559,0.20634920634920634,0.27,0.34615384615384615,0.05696331419962236,0.016185109315946133,False,False,True
2026,676775,31,11,1,0,1,26.0,8.666666666666666,0.3548387096774194,0.03225806451612903,0.0,1.0384615384615385,124,62,20,57,0.5,0.3225806451612903,0.4596774193548387,36,97.15,7,0.19444444444444445,4.0,0.22177921482096433,0.08387040394992681,4.503987453440502,0.2068093556623559,0.059295966272288614,31,8.666666666666666,0.3548387096774194,0,Keaton Winn,False,False,0.2631357995462177,0.016593330473890347,0.19078947368421054,0.25833333333333336,0.330188679245283,0.05632644388386179,0.09170291013120169,False,False,True
2026,657612,33,3,0,0,0,30.0,10.0,0.09090909090909091,0.0,0.0,0.0,103,58,7,64,0.5631067961165048,0.1206896551724138,0.6213592233009708,49,101.12,17,0.3469387755102041,3.121212121212121,0.22177921482096433,0.08387040394992681,4.503987453440502,0.12499898286306614,0.06387391220630513,33,10.0,0.09090909090909091,0,Tim Hill,False,False,0.1809819853545169,0.021664340282140294,0.10569105691056911,0.17333333333333334,0.27218934911242604,0.05598300249145076,-0.09007289444542599,False,False,True
